file_name,predicted_class,score
human/LowerTrailCamera_EK008297.JPG,human,0.9999964
human/LowerTrailCamera_EK008298.JPG,human,1.0
nothing/LowerTrailCamera_EK000062.JPG,nothing,0.8686029
nothing/LowerTrailCamera_EK000063.JPG,nothing,0.9376217
nothing/LowerTrailCamera_EK000091.JPG,nothing,0.64954776
nothing/LowerTrailCamera_EK000141.JPG,nothing,0.31938633
nothing/LowerTrailCamera_EK000160.JPG,nothing,0.48311213
nothing/LowerTrailCamera_EK000161.JPG,nothing,0.47476545
nothing/LowerTrailCamera_EK000162.JPG,nothing,0.3880845
nothing/LowerTrailCamera_EK000243.JPG,nothing,0.6916114
nothing/LowerTrailCamera_EK000247.JPG,nothing,0.74374473
nothing/LowerTrailCamera_EK000248.JPG,nothing,0.68481207
nothing/LowerTrailCamera_EK000249.JPG,nothing,0.6607826
nothing/LowerTrailCamera_EK000322.JPG,nothing,0.6865719
nothing/LowerTrailCamera_EK000323.JPG,nothing,0.69313025
nothing/LowerTrailCamera_EK000356.JPG,nothing,0.69919974
nothing/LowerTrailCamera_EK000383.JPG,nothing,0.35845232
nothing/LowerTrailCamera_EK000477.JPG,nothing,0.5219255
nothing/LowerTrailCamera_EK000666.JPG,nothing,0.4489905
nothing/LowerTrailCamera_EK000677.JPG,nothing,0.6176007
nothing/LowerTrailCamera_EK000678.JPG,nothing,0.60818815
nothing/LowerTrailCamera_EK001007.JPG,nothing,0.7267429
nothing/LowerTrailCamera_EK001096.JPG,nothing,0.77883214
nothing/LowerTrailCamera_EK001097.JPG,nothing,0.787284
nothing/LowerTrailCamera_EK001098.JPG,nothing,0.8680283
nothing/LowerTrailCamera_EK001290.JPG,nothing,0.4534706
nothing/LowerTrailCamera_EK001339.JPG,nothing,0.5820429
nothing/LowerTrailCamera_EK001340.JPG,nothing,0.4392401
nothing/LowerTrailCamera_EK001341.JPG,nothing,0.52271754
nothing/LowerTrailCamera_EK001781.JPG,nothing,0.64726496
nothing/LowerTrailCamera_EK001782.JPG,nothing,0.50821084
nothing/LowerTrailCamera_EK002031.JPG,nothing,0.41031846
nothing/LowerTrailCamera_EK002455.JPG,nothing,0.3147269
nothing/LowerTrailCamera_EK002625.JPG,nothing,0.46031666
nothing/LowerTrailCamera_EK002647.JPG,nothing,0.47698623
nothing/LowerTrailCamera_EK002972.JPG,nothing,0.52790153
nothing/LowerTrailCamera_EK003166.JPG,nothing,0.46374843
